# clan_body_en.tsv - o CORPO em ingles de cada um dos 61 nomes de PICKER_LIST["clan"].
# GERADO por research/clan_extract.ps1 a partir do cache de texto dos livros em
# %TEMP%\wod_books_txt. Nao edite a mao: conserte o gerador e rode de novo.
#
# nome_picker<TAB>livro<TAB>pagina_impressa<TAB>corpo (com \n escapado)
#
# DUAS FONTES, porque o livro escreve as duas metades diferente:
#   13 do core (pp. 48..72, PARES): o TITULO e arte e nao esta na camada de texto, entao o
#     corpo e a pagina inteira ATE a linha Nickname:.
#   os outros 48: o titulo E uma linha de texto, entao o corpo vai do titulo ate o 1o rotulo
#     mecanico OU ate o titulo do proximo verbete, o que vier antes.
#
# 4 nomes nao saem do core: Gargoyles (Scout|Sentinel|Warrior) = lob p.36 (pinados) e
# Caitiff = anarch p.39.
#
# As paginas foram TODAS corrigidas em 1 na 176a rodada: $OFF e relativo ao INDICE 0-based e
# carregava o numero do PDF (1-based). O Caitiff perdeu 1075 chars alheios pela mesma revisao.
Gargoyles (Modern)	core	400	The Tremere unveiled the Gargoyle bloodline in AD 1167, and the Slaves have been a steady, if infrequent, part of Kindred society ever since. Gargoyles might, in fact, be one reason that the Tremere weren’t exterminated entirely in their first few centuries of existence. These odd quasi-Kindred often look like their stone namesakes — rocky-skinned, ugly, winged creatures that exist only to serve their masters.\nOr such was the case for several hundred years. Recently, though, many of the Slaves have thrown off their chains and joined the Camarilla. Why the Gargoyles choose to ally themselves with the Sect that also protects their former masters is anyone’s guess. One of the going theories is that it’s a slap in the Warlocks’ collective face, but most Kindred don’t give the Gargoyles credit for being that sophisticated. More likely, the Rockheads simply realize that in the Camarilla, their talents will be recognized and no one will try and order them around (at least not directly).\nGargoyles are created out of other Kindred, and this ugly fact makes their creation a seldom-discussed topic in polite vampiric society. The Tremere start with a Gangrel, Nosferatu, or Tzimisce vampire and perform obscene, bloody rituals using its blood, heart, and skin. Vitae from another vampire (from one of the other two Clans) is used to provoke a violent mutation, with the result that some Gargoyles look purely hideous (Nosferatu base), some look feral (Gangrel base), and some look fleshy and sport bony protrusions (Tzimisce base). No Gargoyle can pass for human.\nThe Tremere tolerate the Gargoyles’ presence in the Camarilla as best they can — it’s not as though they can easily re-enslave them, after all. But relations are\nobviously strained. The Gargoyles’ revolt and induction into the Camarilla has all but doomed the remaining slave Gargoyles, as their masters now monitor\nthem ruthlessly for any sign of betrayal. The Tremere also aren’t above planting hypnotic suggestions in their Slaves’ minds, so that if they ever do rebel, they still serve a function for the Clan.
Gargoyles (Scout)	lob	36	These Gargoyles were created to explore and report back to Tremere about their surroundings. They were designed to turn to stone if heavily damaged so that the Tremere or other Scouts could retrieve them later to claim any information they were unable to report back.
Gargoyles (Sentinel)	lob	36	These Gargoyles were created to watch over the chantries, havens, and other important locations of the early Tremere. They are quite sociable and friendly, despite appearances to the contrary.
Gargoyles (Warrior)	lob	36	These Gargoyles were built to wage war on the enemies of House and Clan Tremere. The Tremere did not want to waste their small number on fighting their battles, so they created these stone soldiers instead.
Ventrue Antitribu	core	433	The Ventrue pretend to nobility, but they are nothing more than the ruling class of the dying world — merchants and moneylenders. Clan Ventrue has a glorious past, a lineage of knights, paladins, and warrior-kings. The Blue Bloods of tonight relish backroom dealings, compromise and favor-trading. In other words, say the Ventrue antitribu, they are no better than the sniveling Tremere.\nThe Ventrue antitribu might not be the moral backbone of the Sabbat, but they are definitely some of the\nmost idealist Cainites therein (although there are rumors that there may be two distinct bloodlines both claiming to be the “true” Ventrue antitribu). They carry with them the notions of noblesse oblige and chivalry. They believe that their Camarilla counterparts have betrayed not only the true nature of the vampiric race, but the role of their Clan in particular and feel that only by taking up the mantle of Warriors of Caine can they atone. When Gehenna comes and the skies rain fire and blood, it will not be the Crusaders that hide in their havens and pray that doom passes them by. These devout Kindred will be at the forefront, swords — or machine guns — hoisted high and the ancient motto of their Clan proudly on their lips: Regere sanguine, regere in veritatem est (“To rule in blood is to rule in truth”).
Salubri (Wu Zao / Watchers)	core	438	Saulot left Europe and traveled east, where he met native creatures that, though they fed on blood, were not truly Kindred. These “Wan Kuei” called him Zaolat, and regarded him as a trickster, a thief, and a barbarian.\nUnwelcome though he was, Zao-lat managed to leave a legacy behind — the Wu Zao. These Kindred are the descendants of two vampires Embraced by Zao-lat during his time in the Middle Kingdom (named Zao-zei and Zao-xue). These two vampires helped Zao-lat uncover the arcane secrets of the East, break into the lairs of demons, and learn their weaknesses.\nBut the local vampires eventually drove Zao-lat from their lands, leaving behind his two childer to carry on his work. Since then, the Wu Zao have been intrigued or (more accurately) obsessed by whatever areas of arcane study pique their interests. Their scholarly ways have served them well — when news of Saulot’s destruction reached them, some few went into hiding and avoided purges in their own lands. The bloodline\nsurvives in modern nights — rare and quiet, but present.
Angellis Ater	core	436	The Angellis Ater are an odd bloodline, one that crosses boundaries between Baali and Lasombra. The so-called “black angels” believe that vampires are the instrument of Satan, and they worship sin and the darkness of the soul. Their Lasombra blood lets them reach into the blackness, pull it forth and manipulate it, and the black angels become dependent upon and addicted to use of the Obtenebration Discipline over time.\nThe bloodline has been around since at least the Middle Ages, descended in part from a powerful Baali called Azaneal. This monstrous vampire acted as a leader within the Baali line for a time, and twisted the orthodoxy of some Kindred enough to create a kind of heresy, one that was all too attractive to the Lasombra. The Clan of Shadows’ power base traditionally included the Catholic Church, and over time the Angellis Ater made at least some inroad with these pious (or pious-seeming) Lasombra. How much influence in the Church they were able to wield is not known, but they did survive the Inquisition. Angellis Ater are rare in modern nights, but they do exist.
Maeghar	bh	167	“Keep moving. Do not grow attached. You cannot lose what you do not have.”\nThe Maeghar were never a bloodline. Most share no common ancestry with each other, and many do not even hail from the same Clan. They are merely a collection of accidents, a mixture of blood and fae-blooded wyrd that should never have been possible. There is no kinship here, no sense of shared destiny. So when the Middle Ages drew to a close, the Renaissance picked up, and the Kiasyd began disappearing as one of their lot sought to rule alone, the Maeghar did not fight back. They did not speak out; they did not resist. They simply packed their belongings and left both disputed territory and their old name behind.\nIf Cainites have a disenfranchised class, the Maeghar is one of them. A typical Maeghar stays nowhere for long, has no possessions to speak of other than a single, most-cherished collection, and has ties to neither humans nor other Cainites. She drifts from one place to another, consumed only by her own self and seemingly lost to the world. For some Maeghar, this disconnect has become so profound that she has lost her connection to the living and now focuses solely on the world of ash and death, and even here she remains a fleeting visitor whose light touch hovers between reality and illusion. Often, she will find herself with a wealth of eclectic knowledge, picked up as tidbits here and there.\nThe Maeghar has since found their way to the Tal’Mahe’Ra. They might not be interested in the Sect’s ideology (this depends on the individual Maeghar), but the two are a very good match in the practical sense. The True Black Hand offers the Maeghar a way to remain disconnected from the world at large yet have a modicum of backup, whilst she brings a unique combination of knowledge and power to the table. More importantly,\nthough a Maeghar might visit Enoch, her willingness to travel makes her a perfect representation for the Sect in the world.
Panders	core	431	The Caitiff of the Sabbat, Panders are on the front lines when the Sword of Caine goes to war. That means, of course, that the vast majority of casualties in violent action come from their ranks. But as precarious as this position within the Sabbat may be, it is their position, and the rest of the Sect recognizes this. Recognition, as any Caitiff trying desperately to survive under a Camarilla Prince will tell you, goes a long way.\nAny Sabbat vampire that does not know his Clan, or any vampire Embraced by an established Pander, is considered a Mutt. This means that when the Sabbat goes looking for shock troops, it tends to be Panders that swell their ranks (since mass Embrace definitely qualifies as dangerous work). The Panders became an established part of the Sabbat in the 1950s, when a low-level Sabbat vampire named Joseph Pander united the Clanless Sabbat under his banner (and name). Ever since then, the term has been applied to these Kindred. They take on the dress and mannerisms of bikers, homeless, punks, and the dispossessed among humanity, the better to feed on and Embrace from these dregs. But rare is the Pander that bemoans his lot in unlife — these Cainites are true, loyal Sabbat.
Caitiff	anarch	39	I begin with those who are clanless by nature rather than politics. Caitiff have always been some of the most miserably oppressed of vampires, but they never had the numbers to be regarded as a distinct social class until quite recently in Kindred terms. The rapid rise of those numbers startled us all, crashing on us in great waves in the wake of each 20th century crisis — the World Wars, the Great Depression, and all the societal devastation they wreaked. In particular, a mass of Caitiff showed up on the West Coast after Nagasaki. Their swift growth caught the Princes off guard, and they responded as overwhelmed elders do, with unprecedented brutality. Garcia and MacNeil soon realized how easily they could raise a war fever among the Clanless: Here were undead who had nothing to call their own and more importantly, nothing to lose. The mere promise of basic respect was enough to talk them into the very lion’s den. Oh, they shed their blood like water. They might have resented it, too, had the Revolutionary Council not wisely gone out of its way to enshrine the dead. They inscribed the names of the martyred in the founding documents of the first Free State, in alphabetical order (sans indications of clan, age or lineage). Anarch gatherings as far away as Boston read them aloud — a tradition some domains re-enact after any major conflict with the other sects. Elysiums, salons, and forums have been named after fallen Caitiff as a mark of honor.\nOur Caitiff are very… well, clannish. They’re quick to stand up for each other, quick to take offense on each other’s behalf. They point proudly to their tradition of bravery in the cause, and only fools dispute them. Still, most balk at the notion of making a faux-clan or formal body of\nthemselves, like the Panders of the Sabbat, insisting that their very strength is in their variegation and their freedom from being chained to Antediluvian legend. Overall, the Clanless have a cachet in the Movement that they couldn’t dare hope for in any other faction of the Kindred.\nThe only thing they largely don’t have is personal power and wealth — a minor detail few of their more fortunate brethren are eager to inform them of, and which most honestly don’t seem to notice. (Although there are some notable exceptions, and I’ve now even met a Caitiff Baron or two.) Most are lucky to keep hide and bones knit from night to night. As a result, they move political mountains only when something has agitated them enough to act in concert, a relatively rare occurrence. I know older Anarchs who consider them the ignorant “guns and God” segment of our polity, easily manipulated with grand talk of the cause, easily riled, easily mollified again after. Often this may be true, but I fear for us should we forget the lesson that the Prince of L.A. learned long ago.
Children of Osiris	core	420	Egyptian mythology abounds with tales of the rivalry between Set and his brother, Osiris. Knowledgeable vampires are aware that the Followers of Set claim descent from an Antediluvian who took his name from that Egyptian serpent-god (though the Setites certainly seem to think Set actually was the god). If that’s the\ncase, such Kindred wonder, who was Osiris? A mortal spellcaster that was Embraced? Set’s childe? Or perhaps another Antediluvian, lost to time and destroyed millennia ago?\nWhatever the truth about Set, there was once a powerful vampire called Osiris. He was a philosopher and a scholar in an Egyptian court (whose dynasty is unknown), Embraced by an unknown vampire who believed that his knowledge of the law would make him a useful ally in the battle to bring Egypt under Kindred influence. Osiris, however, was horrified by his new condition. Rather than meet the sun, though, he became determined to face and banish his personal demons, and especially his own Beast. His studies on sublimating the vampiric impulses may have helped form the basis for the search for Golconda. At the very least, they expanded it.\nThe Children of Osiris might have become a Clan and continued into the modern nights, but Set slew Osiris. As mortal legendry has it, Set dismembered his “brother” and scattered his body throughout the land of Egypt. His sister, Isis (perhaps another vampire, but no one still extant seems to know for sure) found the pieces and reassembled them, and impossibly, Osiris was resurrected. Death, however, had taken its toll. His blood was inert, and he could no longer create more childer. This, however, did not stop him from spreading his path.
